date,race,method,prob,hit,score
2018-08-25,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-25,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-25,CA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-25,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-25,CO-06,market,0.55,TRUE,0.20249999999999996
2018-08-25,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-25,FL-15,market,0.2,TRUE,0.04000000000000001
2018-08-25,FL-17,market,0.02,TRUE,4e-4
2018-08-25,FL-26,market,0.49,FALSE,0.2601
2018-08-25,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-25,FL-S1,market,0.46,TRUE,0.2116
2018-08-25,IL-06,market,0.36,FALSE,0.4096
2018-08-25,IL-12,market,0.44,TRUE,0.1936
2018-08-25,IL-13,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-25,IN-S1,market,0.49,TRUE,0.24009999999999998
2018-08-25,MA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-25,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-25,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-25,MI-08,market,0.44,FALSE,0.31360000000000005
2018-08-25,MI-11,market,0.59,TRUE,0.16810000000000003
2018-08-25,MI-S1,market,0.78,TRUE,0.04839999999999999
2018-08-25,MN-01,market,0.6,FALSE,0.36
2018-08-25,MN-02,market,0.6699999999999999,TRUE,0.10890000000000005
2018-08-25,MN-03,market,0.48,FALSE,0.27040000000000003
2018-08-25,MN-08,market,0.57,FALSE,0.32489999999999997
2018-08-25,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-25,MO-S1,market,0.4,TRUE,0.16000000000000003
2018-08-25,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-25,MS-S1,market,0.11,TRUE,0.0121
2018-08-25,MT-S1,market,0.63,TRUE,0.1369
2018-08-25,NC-13,market,0.32,TRUE,0.1024
2018-08-25,ND-S1,market,0.4,TRUE,0.16000000000000003
2018-08-25,NE-02,market,0.4,TRUE,0.16000000000000003
2018-08-25,NE-S1,market,0.06999999999999995,TRUE,0.004899999999999993
2018-08-25,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-25,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-25,NJ-03,market,0.51,TRUE,0.24009999999999998
2018-08-25,NJ-07,market,0.59,TRUE,0.16810000000000003
2018-08-25,NJ-11,market,0.77,TRUE,0.05289999999999999
2018-08-25,NJ-S1,market,0.72,TRUE,0.07840000000000001
2018-08-25,NM-S1,market,0.88,TRUE,0.0144
2018-08-25,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-25,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-25,NV-S1,market,0.55,TRUE,0.20249999999999996
2018-08-25,NY-01,market,0.21,TRUE,0.04409999999999999
2018-08-25,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-25,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-25,NY-19,market,0.61,TRUE,0.1521
2018-08-25,NY-27,market,0.89,FALSE,0.7921
2018-08-25,OH-01,market,0.39,TRUE,0.1521
2018-08-25,OH-12,market,0.39,TRUE,0.1521
2018-08-25,OH-S1,market,0.86,TRUE,0.019600000000000003
2018-08-25,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-25,PA-09,market,0.03,TRUE,9e-4
2018-08-25,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-25,PA-17,market,0.85,TRUE,0.022500000000000006
2018-08-25,PA-S1,market,0.86,TRUE,0.019600000000000003
2018-08-25,SC-04,market,0.02,TRUE,4e-4
2018-08-25,TN-S1,market,0.42,TRUE,0.17639999999999997
2018-08-25,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-25,TX-06,market,0.04,TRUE,0.0016
2018-08-25,TX-07,market,0.54,TRUE,0.21159999999999995
2018-08-25,TX-21,market,0.21999999999999997,TRUE,0.04839999999999999
2018-08-25,TX-23,market,0.5800000000000001,FALSE,0.3364000000000001
2018-08-25,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-25,TX-32,market,0.41000000000000003,FALSE,0.34809999999999997
2018-08-25,TX-S1,market,0.33999999999999997,TRUE,0.11559999999999998
2018-08-25,VA-02,market,0.43,FALSE,0.3249000000000001
2018-08-25,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-25,VA-10,market,0.79,TRUE,0.044099999999999986
2018-08-25,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-25,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-25,WA-08,market,0.56,TRUE,0.19359999999999997
2018-08-25,WI-01,market,0.24,TRUE,0.0576
2018-08-25,WI-S1,market,0.79,TRUE,0.044099999999999986
2018-08-25,WV-03,market,0.53,FALSE,0.28090000000000004
2018-08-25,WV-S1,market,0.78,TRUE,0.04839999999999999
2018-08-26,AZ-S1,market,0.57,TRUE,0.18490000000000004
2018-08-26,CA-12,market,0.95,TRUE,0.0025000000000000044
2018-08-26,CA-21,market,0.25,FALSE,0.5625
2018-08-26,CA-22,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-26,CA-25,market,0.62,TRUE,0.1444
2018-08-26,CA-39,market,0.5,FALSE,0.25
2018-08-26,CA-45,market,0.51,TRUE,0.24009999999999998
2018-08-26,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-26,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-26,CA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-26,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-26,CO-06,market,0.55,TRUE,0.20249999999999996
2018-08-26,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-26,FL-15,market,0.2,TRUE,0.04000000000000001
2018-08-26,FL-17,market,0.02,TRUE,4e-4
2018-08-26,FL-26,market,0.48,FALSE,0.27040000000000003
2018-08-26,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-26,FL-S1,market,0.43,TRUE,0.18489999999999998
2018-08-26,IL-06,market,0.36,FALSE,0.4096
2018-08-26,IL-12,market,0.46,TRUE,0.2116
2018-08-26,IL-13,market,0.29000000000000004,TRUE,0.08410000000000002
2018-08-26,IN-S1,market,0.45,TRUE,0.2025
2018-08-26,MA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-26,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-26,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-26,MI-08,market,0.44,FALSE,0.31360000000000005
2018-08-26,MI-11,market,0.59,TRUE,0.16810000000000003
2018-08-26,MI-S1,market,0.78,TRUE,0.04839999999999999
2018-08-26,MN-01,market,0.6,FALSE,0.36
2018-08-26,MN-02,market,0.6699999999999999,TRUE,0.10890000000000005
2018-08-26,MN-03,market,0.48,FALSE,0.27040000000000003
2018-08-26,MN-08,market,0.57,FALSE,0.32489999999999997
2018-08-26,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-26,MO-S1,market,0.38,TRUE,0.1444
2018-08-26,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-26,MS-S1,market,0.11,TRUE,0.0121
2018-08-26,MT-S1,market,0.63,TRUE,0.1369
2018-08-26,NC-13,market,0.32,TRUE,0.1024
2018-08-26,ND-S1,market,0.38,TRUE,0.1444
2018-08-26,NE-02,market,0.4,TRUE,0.16000000000000003
2018-08-26,NE-S1,market,0.06999999999999995,TRUE,0.004899999999999993
2018-08-26,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-26,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-26,NJ-03,market,0.51,TRUE,0.24009999999999998
2018-08-26,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-26,NJ-11,market,0.77,TRUE,0.05289999999999999
2018-08-26,NJ-S1,market,0.72,TRUE,0.07840000000000001
2018-08-26,NM-S1,market,0.8,TRUE,0.03999999999999998
2018-08-26,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-26,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-26,NV-S1,market,0.55,TRUE,0.20249999999999996
2018-08-26,NY-01,market,0.21,TRUE,0.04409999999999999
2018-08-26,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-26,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-26,NY-19,market,0.61,TRUE,0.1521
2018-08-26,NY-27,market,0.89,FALSE,0.7921
2018-08-26,OH-01,market,0.39,TRUE,0.1521
2018-08-26,OH-12,market,0.38,TRUE,0.1444
2018-08-26,OH-S1,market,0.85,TRUE,0.022500000000000006
2018-08-26,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-26,PA-09,market,0.03,TRUE,9e-4
2018-08-26,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-26,PA-17,market,0.93,TRUE,0.004899999999999993
2018-08-26,PA-S1,market,0.88,TRUE,0.0144
2018-08-26,SC-04,market,0.02,TRUE,4e-4
2018-08-26,TN-S1,market,0.43,TRUE,0.18489999999999998
2018-08-26,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-26,TX-06,market,0.04,TRUE,0.0016
2018-08-26,TX-07,market,0.51,TRUE,0.24009999999999998
2018-08-26,TX-21,market,0.09999999999999998,TRUE,0.009999999999999995
2018-08-26,TX-23,market,0.5800000000000001,FALSE,0.3364000000000001
2018-08-26,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-26,TX-32,market,0.44999999999999996,FALSE,0.30250000000000005
2018-08-26,TX-S1,market,0.33999999999999997,TRUE,0.11559999999999998
2018-08-26,VA-02,market,0.43,FALSE,0.3249000000000001
2018-08-26,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-26,VA-10,market,0.78,TRUE,0.04839999999999999
2018-08-26,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-26,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-26,WA-08,market,0.56,TRUE,0.19359999999999997
2018-08-26,WI-01,market,0.24,TRUE,0.0576
2018-08-26,WI-S1,market,0.77,TRUE,0.05289999999999999
2018-08-26,WV-03,market,0.43,TRUE,0.18489999999999998
2018-08-26,WV-S1,market,0.73,TRUE,0.0729
2018-08-27,AZ-S1,market,0.56,TRUE,0.19359999999999997
2018-08-27,CA-12,market,0.95,TRUE,0.0025000000000000044
2018-08-27,CA-21,market,0.32999999999999996,FALSE,0.4489000000000001
2018-08-27,CA-22,market,0.24,TRUE,0.0576
2018-08-27,CA-25,market,0.62,TRUE,0.1444
2018-08-27,CA-39,market,0.5,FALSE,0.25
2018-08-27,CA-45,market,0.51,TRUE,0.24009999999999998
2018-08-27,CA-48,market,0.65,TRUE,0.12249999999999998
2018-08-27,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-27,CA-50,market,0.43000000000000005,TRUE,0.18490000000000004
2018-08-27,CA-S1,market,0.92,TRUE,0.006399999999999993
2018-08-27,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-27,CO-06,market,0.55,TRUE,0.20249999999999996
2018-08-27,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-27,FL-15,market,0.2,TRUE,0.04000000000000001
2018-08-27,FL-17,market,0.02,TRUE,4e-4
2018-08-27,FL-26,market,0.48,FALSE,0.27040000000000003
2018-08-27,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-27,FL-S1,market,0.43,TRUE,0.18489999999999998
2018-08-27,IL-06,market,0.32999999999999996,FALSE,0.4489000000000001
2018-08-27,IL-12,market,0.46,TRUE,0.2116
2018-08-27,IL-13,market,0.38,TRUE,0.1444
2018-08-27,IN-S1,market,0.47,TRUE,0.22089999999999999
2018-08-27,MA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-27,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-27,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-27,MI-08,market,0.44,FALSE,0.31360000000000005
2018-08-27,MI-11,market,0.59,TRUE,0.16810000000000003
2018-08-27,MI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-27,MN-01,market,0.6,FALSE,0.36
2018-08-27,MN-02,market,0.62,TRUE,0.1444
2018-08-27,MN-03,market,0.48,FALSE,0.27040000000000003
2018-08-27,MN-08,market,0.57,FALSE,0.32489999999999997
2018-08-27,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-27,MO-S1,market,0.39,TRUE,0.1521
2018-08-27,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-27,MS-S1,market,0.11,TRUE,0.0121
2018-08-27,MT-S1,market,0.62,TRUE,0.1444
2018-08-27,NC-13,market,0.32,TRUE,0.1024
2018-08-27,ND-S1,market,0.38,TRUE,0.1444
2018-08-27,NE-02,market,0.48,TRUE,0.2304
2018-08-27,NE-S1,market,0.06999999999999995,TRUE,0.004899999999999993
2018-08-27,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-27,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-27,NJ-03,market,0.51,TRUE,0.24009999999999998
2018-08-27,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-27,NJ-11,market,0.79,TRUE,0.044099999999999986
2018-08-27,NJ-S1,market,0.76,TRUE,0.0576
2018-08-27,NM-S1,market,0.88,TRUE,0.0144
2018-08-27,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-27,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-27,NV-S1,market,0.63,TRUE,0.1369
2018-08-27,NY-01,market,0.15,TRUE,0.0225
2018-08-27,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-27,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-27,NY-19,market,0.61,TRUE,0.1521
2018-08-27,NY-27,market,0.9,FALSE,0.81
2018-08-27,OH-01,market,0.37,TRUE,0.1369
2018-08-27,OH-12,market,0.35,TRUE,0.12249999999999998
2018-08-27,OH-S1,market,0.85,TRUE,0.022500000000000006
2018-08-27,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-27,PA-09,market,0.03,TRUE,9e-4
2018-08-27,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-27,PA-17,market,0.93,TRUE,0.004899999999999993
2018-08-27,PA-S1,market,0.87,TRUE,0.016900000000000002
2018-08-27,SC-04,market,0.02,TRUE,4e-4
2018-08-27,TN-S1,market,0.43,TRUE,0.18489999999999998
2018-08-27,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-27,TX-06,market,0.04,TRUE,0.0016
2018-08-27,TX-07,market,0.35,FALSE,0.42250000000000004
2018-08-27,TX-21,market,0.09999999999999998,TRUE,0.009999999999999995
2018-08-27,TX-23,market,0.71,FALSE,0.5041
2018-08-27,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-27,TX-32,market,0.24,FALSE,0.5776
2018-08-27,TX-S1,market,0.33999999999999997,TRUE,0.11559999999999998
2018-08-27,VA-02,market,0.42,FALSE,0.3364000000000001
2018-08-27,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-27,VA-10,market,0.79,TRUE,0.044099999999999986
2018-08-27,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-27,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-27,WA-08,market,0.63,TRUE,0.1369
2018-08-27,WI-01,market,0.24,TRUE,0.0576
2018-08-27,WI-S1,market,0.75,TRUE,0.0625
2018-08-27,WV-03,market,0.53,FALSE,0.28090000000000004
2018-08-27,WV-S1,market,0.75,TRUE,0.0625
2018-08-28,AZ-S1,market,0.56,TRUE,0.19359999999999997
2018-08-28,CA-12,market,0.95,TRUE,0.0025000000000000044
2018-08-28,CA-21,market,0.32999999999999996,FALSE,0.4489000000000001
2018-08-28,CA-22,market,0.25,TRUE,0.0625
2018-08-28,CA-25,market,0.62,TRUE,0.1444
2018-08-28,CA-39,market,0.5,FALSE,0.25
2018-08-28,CA-45,market,0.5900000000000001,TRUE,0.16809999999999994
2018-08-28,CA-48,market,0.63,TRUE,0.1369
2018-08-28,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-28,CA-50,market,0.37,TRUE,0.1369
2018-08-28,CA-S1,market,0.89,TRUE,0.012099999999999998
2018-08-28,CO-05,market,0.040000000000000036,TRUE,0.001600000000000003
2018-08-28,CO-06,market,0.5800000000000001,TRUE,0.17639999999999995
2018-08-28,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-28,FL-15,market,0.17,TRUE,0.028900000000000006
2018-08-28,FL-17,market,0.06,TRUE,0.0036
2018-08-28,FL-26,market,0.48,FALSE,0.27040000000000003
2018-08-28,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-28,FL-S1,market,0.39,TRUE,0.1521
2018-08-28,IL-06,market,0.32999999999999996,FALSE,0.4489000000000001
2018-08-28,IL-12,market,0.46,TRUE,0.2116
2018-08-28,IL-13,market,0.26,TRUE,0.06760000000000001
2018-08-28,IN-S1,market,0.41,TRUE,0.16809999999999997
2018-08-28,MA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-28,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-28,ME-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-28,MI-08,market,0.44,FALSE,0.31360000000000005
2018-08-28,MI-11,market,0.59,TRUE,0.16810000000000003
2018-08-28,MI-S1,market,0.78,TRUE,0.04839999999999999
2018-08-28,MN-01,market,0.59,FALSE,0.34809999999999997
2018-08-28,MN-02,market,0.6,TRUE,0.16000000000000003
2018-08-28,MN-03,market,0.48,FALSE,0.27040000000000003
2018-08-28,MN-08,market,0.57,FALSE,0.32489999999999997
2018-08-28,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-28,MO-S1,market,0.39,TRUE,0.1521
2018-08-28,MS-03,market,0.1,TRUE,0.010000000000000002
2018-08-28,MS-S1,market,0.11,TRUE,0.0121
2018-08-28,MT-S1,market,0.64,TRUE,0.1296
2018-08-28,NC-13,market,0.32,TRUE,0.1024
2018-08-28,ND-S1,market,0.4,TRUE,0.16000000000000003
2018-08-28,NE-02,market,0.48,TRUE,0.2304
2018-08-28,NE-S1,market,0.06999999999999995,TRUE,0.004899999999999993
2018-08-28,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-28,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-28,NJ-03,market,0.5,FALSE,0.25
2018-08-28,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-28,NJ-11,market,0.79,TRUE,0.044099999999999986
2018-08-28,NJ-S1,market,0.75,TRUE,0.0625
2018-08-28,NM-S1,market,0.87,TRUE,0.016900000000000002
2018-08-28,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-28,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-28,NV-S1,market,0.64,TRUE,0.1296
2018-08-28,NY-01,market,0.15,TRUE,0.0225
2018-08-28,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-28,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-28,NY-19,market,0.61,TRUE,0.1521
2018-08-28,NY-27,market,0.9,FALSE,0.81
2018-08-28,OH-01,market,0.36,TRUE,0.1296
2018-08-28,OH-12,market,0.39,TRUE,0.1521
2018-08-28,OH-S1,market,0.87,TRUE,0.016900000000000002
2018-08-28,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-28,PA-09,market,0.03,TRUE,9e-4
2018-08-28,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-28,PA-17,market,0.93,TRUE,0.004899999999999993
2018-08-28,PA-S1,market,0.87,TRUE,0.016900000000000002
2018-08-28,SC-04,market,0.02,TRUE,4e-4
2018-08-28,TN-S1,market,0.44,TRUE,0.1936
2018-08-28,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-28,TX-06,market,0.04,TRUE,0.0016
2018-08-28,TX-07,market,0.5,FALSE,0.25
2018-08-28,TX-21,market,0.09999999999999998,TRUE,0.009999999999999995
2018-08-28,TX-23,market,0.5700000000000001,FALSE,0.3249000000000001
2018-08-28,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-28,TX-32,market,0.4,FALSE,0.36
2018-08-28,TX-S1,market,0.35,TRUE,0.12249999999999998
2018-08-28,VA-02,market,0.42,FALSE,0.3364000000000001
2018-08-28,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-28,VA-07,market,0.37,FALSE,0.39690000000000003
2018-08-28,VA-10,market,0.76,TRUE,0.0576
2018-08-28,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-28,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-28,WA-08,market,0.62,TRUE,0.1444
2018-08-28,WI-01,market,0.35,TRUE,0.12249999999999998
2018-08-28,WI-S1,market,0.8,TRUE,0.03999999999999998
2018-08-28,WV-03,market,0.53,FALSE,0.28090000000000004
2018-08-28,WV-S1,market,0.76,TRUE,0.0576
2018-08-29,AZ-S1,market,0.52,TRUE,0.2304
2018-08-29,CA-12,market,0.95,TRUE,0.0025000000000000044
2018-08-29,CA-21,market,0.32999999999999996,FALSE,0.4489000000000001
2018-08-29,CA-22,market,0.20999999999999996,TRUE,0.044099999999999986
2018-08-29,CA-25,market,0.64,TRUE,0.1296
2018-08-29,CA-39,market,0.5,FALSE,0.25
2018-08-29,CA-45,market,0.5900000000000001,TRUE,0.16809999999999994
2018-08-29,CA-48,market,0.63,TRUE,0.1369
2018-08-29,CA-49,market,0.77,TRUE,0.05289999999999999
2018-08-29,CA-50,market,0.45999999999999996,TRUE,0.21159999999999995
2018-08-29,CA-S1,market,0.9,TRUE,0.009999999999999995
2018-08-29,CO-05,market,0.030000000000000027,TRUE,9.000000000000016e-4
2018-08-29,CO-06,market,0.62,TRUE,0.1444
2018-08-29,CT-05,market,0.96,TRUE,0.001600000000000003
2018-08-29,FL-15,market,0.17,TRUE,0.028900000000000006
2018-08-29,FL-17,market,0.01,TRUE,1e-4
2018-08-29,FL-26,market,0.48,FALSE,0.27040000000000003
2018-08-29,FL-27,market,0.89,TRUE,0.012099999999999998
2018-08-29,FL-S1,market,0.44,TRUE,0.1936
2018-08-29,IL-06,market,0.43999999999999995,FALSE,0.31360000000000005
2018-08-29,IL-12,market,0.53,FALSE,0.28090000000000004
2018-08-29,IL-13,market,0.26,TRUE,0.06760000000000001
2018-08-29,IN-S1,market,0.42,TRUE,0.17639999999999997
2018-08-29,MA-S1,market,0.96,TRUE,0.001600000000000003
2018-08-29,MD-06,market,0.96,TRUE,0.001600000000000003
2018-08-29,ME-S1,market,0.96,TRUE,0.001600000000000003
2018-08-29,MI-08,market,0.44,FALSE,0.31360000000000005
2018-08-29,MI-11,market,0.65,TRUE,0.12249999999999998
2018-08-29,MI-S1,market,0.78,TRUE,0.04839999999999999
2018-08-29,MN-01,market,0.59,FALSE,0.34809999999999997
2018-08-29,MN-02,market,0.6,TRUE,0.16000000000000003
2018-08-29,MN-03,market,0.48,FALSE,0.27040000000000003
2018-08-29,MN-08,market,0.57,FALSE,0.32489999999999997
2018-08-29,MN-S1,market,0.84,TRUE,0.02560000000000001
2018-08-29,MO-S1,market,0.4,TRUE,0.16000000000000003
2018-08-29,MS-03,market,0.03,TRUE,9e-4
2018-08-29,MS-S1,market,0.12,TRUE,0.0144
2018-08-29,MT-S1,market,0.63,TRUE,0.1369
2018-08-29,NC-13,market,0.35,TRUE,0.12249999999999998
2018-08-29,ND-S1,market,0.37,TRUE,0.1369
2018-08-29,NE-02,market,0.43999999999999995,TRUE,0.19359999999999997
2018-08-29,NE-S1,market,0.07999999999999996,TRUE,0.006399999999999993
2018-08-29,NH-01,market,0.77,TRUE,0.05289999999999999
2018-08-29,NJ-02,market,0.9299999999999999,TRUE,0.0049000000000000085
2018-08-29,NJ-03,market,0.44999999999999996,FALSE,0.30250000000000005
2018-08-29,NJ-07,market,0.6,TRUE,0.16000000000000003
2018-08-29,NJ-11,market,0.79,TRUE,0.044099999999999986
2018-08-29,NJ-S1,market,0.7,TRUE,0.09000000000000002
2018-08-29,NM-S1,market,0.82,TRUE,0.03240000000000002
2018-08-29,NV-03,market,0.85,TRUE,0.022500000000000006
2018-08-29,NV-04,market,0.85,TRUE,0.022500000000000006
2018-08-29,NV-S1,market,0.62,TRUE,0.1444
2018-08-29,NY-01,market,0.16,TRUE,0.0256
2018-08-29,NY-09,market,0.98,TRUE,4.000000000000007e-4
2018-08-29,NY-14,market,0.96,TRUE,0.001600000000000003
2018-08-29,NY-19,market,0.61,TRUE,0.1521
2018-08-29,NY-27,market,0.91,FALSE,0.8281000000000001
2018-08-29,OH-01,market,0.36,TRUE,0.1296
2018-08-29,OH-12,market,0.39,TRUE,0.1521
2018-08-29,OH-S1,market,0.86,TRUE,0.019600000000000003
2018-08-29,PA-06,market,0.96,TRUE,0.001600000000000003
2018-08-29,PA-09,market,0.03,TRUE,9e-4
2018-08-29,PA-15,market,0.050000000000000044,TRUE,0.0025000000000000044
2018-08-29,PA-17,market,0.93,TRUE,0.004899999999999993
2018-08-29,PA-S1,market,0.87,TRUE,0.016900000000000002
2018-08-29,SC-04,market,0.02,TRUE,4e-4
2018-08-29,TN-S1,market,0.44,TRUE,0.1936
2018-08-29,TX-05,market,0.10999999999999999,TRUE,0.012099999999999998
2018-08-29,TX-06,market,0.04,TRUE,0.0016
2018-08-29,TX-07,market,0.51,TRUE,0.24009999999999998
2018-08-29,TX-21,market,0.09999999999999998,TRUE,0.009999999999999995
2018-08-29,TX-23,market,0.5700000000000001,FALSE,0.3249000000000001
2018-08-29,TX-29,market,0.98,TRUE,4.000000000000007e-4
2018-08-29,TX-32,market,0.36,FALSE,0.4096
2018-08-29,TX-S1,market,0.33999999999999997,TRUE,0.11559999999999998
2018-08-29,VA-02,market,0.43,FALSE,0.3249000000000001
2018-08-29,VA-06,market,0.05,TRUE,0.0025000000000000005
2018-08-29,VA-07,market,0.43000000000000005,FALSE,0.32489999999999997
2018-08-29,VA-10,market,0.8,TRUE,0.03999999999999998
2018-08-29,VA-S1,market,0.97,TRUE,9.000000000000016e-4
2018-08-29,VT-S1,market,0.95,TRUE,0.0025000000000000044
2018-08-29,WA-08,market,0.62,TRUE,0.1444
2018-08-29,WI-01,market,0.35,TRUE,0.12249999999999998
2018-08-29,WI-S1,market,0.79,TRUE,0.044099999999999986
